model,eval_country,relationship,question_id,question_text,response_type,gps_dimension,is_ordered,is_numeric_open,n_options,n_valid,total_weight,tv_distance,js_divergence,brier_score,cross_entropy,population_entropy,model_entropy,entropy_error,top_option_match,population_top_code,model_top_code,population_mean,model_mean,mean_error,abs_mean_error,population_std,model_std,std_error,abs_std_error,wasserstein_distance,bank,model_country,is_adapter,is_base,Section,ResponseType,ResponseLabels,ResponseCodes,StandaloneQuestion,scale_class,scale_family
NGA_adapter,IND,cross,Q57,"Generally speaking, would you say that most people can be trusted or that you need to be very careful in dealing with people?",single_choice_2,trust,True,False,2,1668,1672.161432837,0.1564406957517905,0.0419289827967071,0.0489473825746085,0.7327982854179901,0.4580956664036372,0.0777028719573661,-0.380392794446271,True,2,2,1.8286022176550591,1.98504291340685,0.1564406957517905,0.1564406957517905,0.376856182849873,0.1213811029517977,-0.2554750798980753,0.2554750798980753,0.1564406957517905,co2_8,NGA,True,False,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",single_choice_2,Most people can be trusted; Need to be very careful,1; 2,"Generally speaking, would you say that most people can be trusted or that you need to be very careful in dealing with people?",binary_yn,binary
NGA_adapter,IND,cross,Q58,"How much do you trust your family: completely, somewhat, not very much or not at all?",single_choice_4,trust,True,False,4,1691,1690.219818692,0.4501131920457962,0.1262841162354517,0.3842979076598717,0.9278139367990508,0.4664434190706557,0.8960419460873841,0.4295985270167284,False,1,2,1.1689371653049068,1.6365655030998565,0.4676283377949495,0.4676283377949495,0.5053146535651679,0.6175157119340576,0.1122010583688897,0.1122010583688897,0.4710556655431854,co2_8,NGA,True,False,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",single_choice_4,Trust completely; Trust somewhat; Do not trust very much; Do not trust at all,1; 2; 3; 4,"How much do you trust your family: completely, somewhat, not very much or not at all?",ordered_4pt,ordered_single
NGA_adapter,IND,cross,Q59,"How much do you trust your neighborhood: completely, somewhat, not very much or not at all?",single_choice_4,trust,True,False,4,1691,1691.210897219,0.2727261312833973,0.0530267933708806,0.1014569633391214,1.4247757852304122,1.16867253980758,0.8473274585203976,-0.3213450812871823,True,2,2,1.972991880549546,2.14308966037634,0.1700977798267939,0.1700977798267939,0.8543311494515049,0.5786035065506971,-0.2757276429008077,0.2757276429008077,0.2755107112428999,co2_8,NGA,True,False,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",single_choice_4,Trust completely; Trust somewhat; Do not trust very much; Do not trust at all,1; 2; 3; 4,"How much do you trust your neighborhood: completely, somewhat, not very much or not at all?",ordered_4pt,ordered_single
NGA_adapter,IND,cross,Q60,"How much do you trust people you know personally: completely, somewhat, not very much or not at all?",single_choice_4,trust,True,False,4,1683,1686.001533005,0.2494156715068097,0.0469106102517504,0.0860912058554843,1.4401044566607193,1.185905126879124,0.7692059466444328,-0.4166991802346911,True,2,2,1.9776645781324511,1.8279759397942648,-0.1496886383381865,0.1496886383381865,0.8360987316058545,0.5238940355890822,-0.3122046960167722,0.3122046960167722,0.2981113550870193,co2_8,NGA,True,False,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",single_choice_4,Trust completely; Trust somewhat; Do not trust very much; Do not trust at all,1; 2; 3; 4,"How much do you trust people you know personally: completely, somewhat, not very much or not at all?",ordered_4pt,ordered_single
NGA_adapter,IND,cross,Q61,"How much do you trust people you meet for the first time: completely, somewhat, not very much or not at all?",single_choice_4,trust,True,False,4,1669,1669.663363017,0.4036260979036451,0.1672249706323062,0.2628729008141599,2.6901095844279803,1.3007734542064702,0.7299759171958242,-0.570797537010646,False,3,2,2.8875404383044554,2.346077335121226,-0.5414631031832293,0.5414631031832293,0.968669625495522,0.5075076867478668,-0.4611619387476552,0.4611619387476552,0.7111205416632356,co2_8,NGA,True,False,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",single_choice_4,Trust completely; Trust somewhat; Do not trust very much; Do not trust at all,1; 2; 3; 4,"How much do you trust people you meet for the first time: completely, somewhat, not very much or not at all?",ordered_4pt,ordered_single
NGA_adapter,IND,cross,Q62,"How much do you trust people of another religion: completely, somewhat, not very much or not at all?",single_choice_4,trust,True,False,4,1659,1662.232420155,0.4119724134873151,0.1124592484868231,0.2282587094720373,1.9778448117389185,1.2992718363053195,0.5612525898257557,-0.7380192464795641,True,2,2,2.454176088242583,2.0870530465773105,-0.3671230416652724,0.3671230416652724,0.9473267385408504,0.4177905455893683,-0.5295361929514821,0.5295361929514821,0.5818405075860524,co2_8,NGA,True,False,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",single_choice_4,Trust completely; Trust somewhat; Do not trust very much; Do not trust at all,1; 2; 3; 4,"How much do you trust people of another religion: completely, somewhat, not very much or not at all?",ordered_4pt,ordered_single
NGA_adapter,IND,cross,Q63,"How much do you trust people of another nationality:  completely, somewhat, not very much or not at all?",single_choice_4,trust,True,False,4,1548,1543.250753494,0.5474324715035033,0.1927348628990187,0.4313502711587,2.6004932668278142,1.3126737633545171,0.6086140511720799,-0.7040597121824372,False,3,2,2.841338776958548,2.095839382007946,-0.7454993949506021,0.7454993949506021,0.979745481833606,0.4402639629735784,-0.5394815188600276,0.5394815188600276,0.8531998485192038,co2_8,NGA,True,False,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",single_choice_4,Trust completely; Trust somewhat; Do not trust very much; Do not trust at all,1; 2; 3; 4,"How much do you trust people of another nationality:  completely, somewhat, not very much or not at all?",ordered_4pt,ordered_single
NGA_adapter,IND,cross,Q64,"How much confidence do you have in the churches: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",single_choice_4,trust,True,False,4,1683,1681.550193323,0.5805460607565751,0.1982682237626972,0.502286697334137,1.7413363607939472,0.8425079431670709,1.1673393828365015,0.3248314396694306,False,1,2,1.4209464186312482,2.3582764188128977,0.9373300001816496,0.9373300001816496,0.782320131164738,0.7887679717177803,0.0064478405530423,0.0064478405530423,0.9373300001816496,co2_8,NGA,True,False,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",single_choice_4,A great deal; Quite a lot; Not very much; None at all,1; 2; 3; 4,"How much confidence do you have in the churches: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",ordered_4pt,ordered_single
NGA_adapter,IND,cross,Q69,"How much confidence do you have in the police: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",single_choice_4,trust,True,False,4,1681,1681.588097002,0.4066714674990351,0.1187116415689866,0.1846921946281348,1.9695322637931807,1.3203749640098374,0.929126893781284,-0.3912480702285534,False,1,2,2.1147325290366696,2.416514898692648,0.3017823696559785,0.3017823696559785,1.028083457621404,0.6205432481937843,-0.4075402094276197,0.4075402094276197,0.5421897686046322,co2_8,NGA,True,False,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",single_choice_4,A great deal; Quite a lot; Not very much; None at all,1; 2; 3; 4,"How much confidence do you have in the police: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",ordered_4pt,ordered_single
NGA_adapter,IND,cross,Q70,"How much confidence do you have in the courts: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",single_choice_4,trust,True,False,4,1662,1659.985869615,0.4293410646016545,0.132867676628048,0.2291992134325345,1.9531179619002037,1.2477639411067798,0.9235428816351756,-0.3242210594716043,False,1,2,1.941746767468311,2.410388038224094,0.4686412707557825,0.4686412707557825,0.965710691019074,0.6144358204759726,-0.3512748705431014,0.3512748705431014,0.6305127874347981,co2_8,NGA,True,False,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",single_choice_4,A great deal; Quite a lot; Not very much; None at all,1; 2; 3; 4,"How much confidence do you have in the courts: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",ordered_4pt,ordered_single
NGA_adapter,IND,cross,Q71,"How much confidence do you have in the government: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",single_choice_4,trust,True,False,4,1658,1655.085647827,0.5719937188723837,0.2034296926842015,0.444868508340799,2.4038186852800334,1.3262879022740035,0.6416208981331052,-0.6846670041408983,False,2,3,2.215102875954135,2.789984404515519,0.574881528561384,0.574881528561384,1.0030327205467109,0.4782229777600001,-0.5248097427867104,0.5248097427867104,0.8311072682544101,co2_8,NGA,True,False,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",single_choice_4,A great deal; Quite a lot; Not very much; None at all,1; 2; 3; 4,"How much confidence do you have in the government: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",ordered_4pt,ordered_single
NGA_adapter,IND,cross,Q73,"How much confidence do you have in parliament: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",single_choice_4,trust,True,False,4,1550,1551.49280367,0.452581565004762,0.158350059950397,0.3156829939464142,2.031492444428546,1.2637479647312189,0.8933099120175062,-0.3704380527137126,False,2,3,2.0061958504578694,2.6083381153686953,0.6021422649108259,0.6021422649108259,0.97270536301227,0.6109804511204636,-0.3617249118918064,0.3617249118918064,0.770756465788401,co2_8,NGA,True,False,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",single_choice_4,A great deal; Quite a lot; Not very much; None at all,1; 2; 3; 4,"How much confidence do you have in parliament: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",ordered_4pt,ordered_single
NGA_adapter,IND,cross,Q81,"How much confidence do you have in charitable or humanitarian organizations: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",single_choice_4,posrecip,True,False,4,1379,1378.217541459,0.3841719180188233,0.1060149043864005,0.1658893812949969,1.848283163247857,1.2600350687777997,0.8760627981995995,-0.3839722705782001,True,2,2,2.0190774548509705,2.253345372765408,0.2342679179144378,0.2342679179144378,0.9674180289710748,0.5813792187866861,-0.3860388101843887,0.3860388101843887,0.4396036956295793,co2_8,NGA,True,False,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",single_choice_4,A great deal; Quite a lot; Not very much; None at all,1; 2; 3; 4,"How much confidence do you have in charitable or humanitarian organizations: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",ordered_4pt,ordered_single
NGA_adapter,IND,cross,Q99,"Are you an active member, an inactive member, or not a member of an environmental organization?",single_choice_3,altruism,True,False,3,1591,1594.581029979,0.451215396977276,0.1335502772043207,0.3895899455959137,1.3749493321151425,0.8375646916296451,0.9989684540671332,0.161403762437488,False,0,2,0.4393506328883307,1.3213528499673763,0.8820022170790456,0.8820022170790456,0.6977809928871614,0.8231219811301643,0.1253409882430028,0.1253409882430028,0.8820022170790458,co2_8,NGA,True,False,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",single_choice_3,Active member; Inactive member; Don't belong,2; 1; 0,"Are you an active member, an inactive member, or not a member of an environmental organization?",ordered_3pt,ordered_single
NLD_adapter,IND,cross,Q101,"Are you an active member, an inactive member, or not a member of humanitarian or a charitable organization?",single_choice_3,altruism,True,False,3,1587,1587.341780968,0.7786044487668758,0.3529903822666783,1.026306516940653,2.5855996166507036,0.8262280088130072,0.4192763558697273,-0.4069516529432799,False,0,2,0.4258406661001427,1.8355832190132584,1.4097425529131156,1.4097425529131156,0.6853963893808612,0.4986924703709944,-0.1867039190098667,0.1867039190098667,1.4097425529131162,co2_8,NLD,True,False,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",single_choice_3,Active member; Inactive member; Don't belong,2; 1; 0,"Are you an active member, an inactive member, or not a member of humanitarian or a charitable organization?",ordered_3pt,ordered_single
NLD_adapter,IND,cross,Q103,"Are you an active member, an inactive member, or not a member of a self-help group or a mutual aid group?",single_choice_3,altruism,True,False,3,1589,1592.467120913,0.4001034292256495,0.0873844364682633,0.2501644744859305,1.3226517663271582,0.96581858933626,0.8029237915339461,-0.1628947978023139,False,0,2,0.6558936104465184,1.3269019241814202,0.6710083137349018,0.6710083137349018,0.8371734800863132,0.9173888596305514,0.0802153795442381,0.0802153795442381,0.6710083137349017,co2_8,NLD,True,False,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",single_choice_3,Active member; Inactive member; Don't belong,2; 1; 0,"Are you an active member, an inactive member, or not a member of a self-help group or a mutual aid group?",ordered_3pt,ordered_single
NLD_adapter,IND,cross,Q106,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Incomes should be made more equal; Statement B: there should be greater incentives for individual effort?",scale_1_10,risktaking,True,False,10,1651,1649.015627463,0.7693769432611602,0.4031505705771397,0.4177816620312114,9.54899166438085,2.054166480998485,1.1042944717365917,-0.9498720092618932,False,10,5,7.143672342975001,5.420952335897983,-1.722720007077018,1.722720007077018,2.95686905742517,0.7318000281675098,-2.2250690292576603,2.2250690292576603,2.700642900633532,co2_8,NLD,True,False,ECONOMIC VALUES,scale_1_10,,1; 2; 3; 4; 5; 6; 7; 8; 9; 10,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Incomes should be made more equal; Statement B: there should be greater incentives for individual effort?",ordered_10pt,ordered_single
NLD_adapter,IND,cross,Q107,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Private ownership of business and industry should be increased; Statement B: Government ownership of business and industry should be increased?",scale_1_10,risktaking,True,False,10,1649,1646.924895436,0.4896891370532552,0.1984303661830571,0.1812648162854107,4.937030388961549,2.167927885550483,1.6650690496373135,-0.5028588359131692,False,10,6,6.432351060192392,5.8358900478622155,-0.5964610123301766,0.5964610123301766,3.036152128399627,1.3861246798282676,-1.6500274485713593,1.6500274485713593,1.6667615685882038,co2_8,NLD,True,False,ECONOMIC VALUES,scale_1_10,,1; 2; 3; 4; 5; 6; 7; 8; 9; 10,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Private ownership of business and industry should be increased; Statement B: Government ownership of business and industry should be increased?",ordered_10pt,ordered_single
NLD_adapter,IND,cross,Q109,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Competition is good; Statement B:  Competition is harmful?",scale_1_10,risktaking,True,False,10,1612,1612.612501131,0.645313150592869,0.2891693080041765,0.2427111367037647,7.05048008067352,2.2310096552886445,1.1944513234380774,-1.0365583318505671,False,1,5,5.106502016438262,5.271035614093926,0.1645335976556641,0.1645335976556641,3.0188039783811096,0.807136570504532,-2.2116674078765777,2.2116674078765777,1.953574402416684,co2_8,NLD,True,False,ECONOMIC VALUES,scale_1_10,,1; 2; 3; 4; 5; 6; 7; 8; 9; 10,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Competition is good; Statement B:  Competition is harmful?",ordered_10pt,ordered_single
NLD_adapter,IND,cross,Q12,Is tolerance and respect for other people one of the qualities children should be encouraged to learn at home?,multiple_response_max_5,posrecip,True,False,2,1692,1692.000000013,0.5585349330919676,0.2490659654862206,0.6239225429680975,6.397102609671968,0.6862762669310417,0.0001322041030271,-0.6861440628280145,False,2,1,1.558545549226205,1.0000106161342377,-0.5585349330919676,0.5585349330919676,0.4965605891185908,0.0032582236778868,-0.493302365440704,0.493302365440704,0.5585349330919677,co2_8,NLD,True,False,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",multiple_response_max_5,Yes; No,1; 2,Is tolerance and respect for other people one of the qualities children should be encouraged to learn at home?,multiple_response_max5,multi_select
NLD_adapter,IND,cross,Q13,"Is thrift, saving money and things one of the qualities children should be encouraged to learn at home?",multiple_response_max_5,patience,True,False,2,1692,1692.000000013,0.6797607367349013,0.3268712542102941,0.9241493184127516,6.013054083947178,0.6269410477189485,0.0014200684474765,-0.625520979271472,False,2,1,1.6799049965993864,1.0001442598644843,-0.6797607367349019,0.6797607367349019,0.4665127996085155,0.0120099564352331,-0.4545028431732823,0.4545028431732823,0.6797607367349012,co2_8,NLD,True,False,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",multiple_response_max_5,Yes; No,1; 2,"Is thrift, saving money and things one of the qualities children should be encouraged to learn at home?",multiple_response_max5,multi_select
NLD_adapter,IND,cross,Q14,"Is determination, perseverance one of the qualities children should be encouraged to learn at home?",multiple_response_max_5,patience,True,False,2,1692,1692.000000013,0.6961611302935262,0.339155078815964,0.96928063866312,7.984228280848265,0.6140732995761287,0.0001303177943877,-0.6139429817817409,False,2,1,1.696171581841578,1.000010451548052,-0.696161130293526,0.696161130293526,0.4599094590001092,0.0032328685121546,-0.4566765904879545,0.4566765904879545,0.6961611302935262,co2_8,NLD,True,False,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",multiple_response_max_5,Yes; No,1; 2,"Is determination, perseverance one of the qualities children should be encouraged to learn at home?",multiple_response_max5,multi_select
NLD_adapter,IND,cross,Q174,Which of the following statements do you agree with most: The basic meaning of religion is to follow religious norms and ceremonies; The basic meaning of religion is to do good to other people?,single_choice_2,posrecip,False,False,2,1632,1637.221937495,0.292607873843291,0.1024566636545916,0.1712387356701826,1.4971472664616523,0.6104046676822201,0.040965894288396,-0.569438773393824,True,2,2,,,,,,,,,,co2_8,NLD,True,False,RELIGIOUS VALUES,single_choice_2,To follow religious norms and ceremonies; To do good to other people / To make sense of life after death; To make sense of life in this world,1; 2,Which of the following statements do you agree with most: The basic meaning of religion is to follow religious norms and ceremonies; The basic meaning of religion is to do good to other people?,binary_yn,binary
NLD_adapter,IND,cross,Q176,"On a 10-point scale, how much do you agree or disagree that nowadays one often has trouble deciding which moral rules are the right ones to follow?",scale_1_10,negrecip,True,False,10,1548,1559.4283926550002,0.652811141076717,0.3102941899191762,0.3070056479906783,7.042400076421987,2.10144014595108,1.1680187511495808,-0.9334213948014992,False,10,5,6.989701981318514,5.485575969411917,-1.504126011906597,1.504126011906597,2.6446297596258908,0.7991248791243379,-1.8455048805015528,1.8455048805015528,2.2407280555327285,co2_8,NLD,True,False,ETHICAL VALUES AND NORMS,scale_1_10,Completely agree; 2; 3; 4; 5; 6; 7; 8; 9; Completely disagree,1; 2; 3; 4; 5; 6; 7; 8; 9; 10,"On a 10-point scale, how much do you agree or disagree that nowadays one often has trouble deciding which moral rules are the right ones to follow?",ordered_10pt,ordered_single
NLD_adapter,IND,cross,Q177,"Do you think claiming government benefits to which you are not entitled can always be justified, never be justified, or something in between? Answer on a 10-point scale.",scale_1_10,negrecip,True,False,10,1651,1650.742046463,0.5596031530879366,0.1910109921849935,0.2748961591919285,2.5825177379531183,1.6172235544604106,2.0032952406567013,0.3860716861962907,False,1,4,2.654258047003232,4.6894977483257385,2.0352397013225065,2.0352397013225065,2.5002831723764363,2.025382900444446,-0.4749002719319901,0.4749002719319901,2.142652993797692,co2_8,NLD,True,False,ETHICAL VALUES AND NORMS,scale_1_10,Never justifiable; 2; 3; 4; 5; 6; 7; 8; 9; Always justifiable,1; 2; 3; 4; 5; 6; 7; 8; 9; 10,"Do you think claiming government benefits to which you are not entitled can always be justified, never be justified, or something in between? Answer on a 10-point scale.",ordered_10pt,ordered_single
NLD_adapter,IND,cross,Q178,"Do you think avoiding a fare on public transport can always be justified, never be justified, or something in between? Answer on a 10-point scale.",scale_1_10,risktaking,True,False,10,1685,1683.403049853,0.8088196188736617,0.4547463621995288,0.6024475928830415,6.841123090804165,1.4457891304825108,1.4727650509508463,0.0269759204683357,False,1,6,2.2702235923047205,6.0521815218102795,3.781957929505559,3.781957929505559,2.108367622310455,1.1324634781122918,-0.9759041441981632,0.9759041441981632,3.8485083490264502,co2_8,NLD,True,False,ETHICAL VALUES AND NORMS,scale_1_10,Never justifiable; 2; 3; 4; 5; 6; 7; 8; 9; Always justifiable,1; 2; 3; 4; 5; 6; 7; 8; 9; 10,"Do you think avoiding a fare on public transport can always be justified, never be justified, or something in between? Answer on a 10-point scale.",ordered_10pt,ordered_single
NLD_adapter,IND,cross,Q179,"Do you think stealing property can always be justified, never be justified, or something in between? Answer on a 10-point scale.",scale_1_10,negrecip,True,False,10,1683,1681.897275257,0.7674533556831814,0.3674724753084121,0.6199309658614066,2.894353645984568,1.104730043921675,1.6936624144284145,0.5889323705067395,False,1,4,1.856311915907544,4.712477520886154,2.8561656049786093,2.8561656049786093,1.880165745011003,1.5275119924631049,-0.3526537525478983,0.3526537525478983,2.949113570876082,co2_8,NLD,True,False,ETHICAL VALUES AND NORMS,scale_1_10,Never justifiable; 2; 3; 4; 5; 6; 7; 8; 9; Always justifiable,1; 2; 3; 4; 5; 6; 7; 8; 9; 10,"Do you think stealing property can always be justified, never be justified, or something in between? Answer on a 10-point scale.",ordered_10pt,ordered_single
NLD_adapter,IND,cross,Q195,"Do you think death penalty can always be justified, never be justified, or something in between? Answer on a 10-point scale.",scale_1_10,negrecip,True,False,10,1625,1622.410304417,0.6573088543428544,0.3094468540382571,0.3288142368669206,6.399842817807633,1.9498412672829344,1.4009443003796591,-0.5488969669032755,False,1,6,3.8350865411834616,5.83301000806797,1.9979234668845085,1.9979234668845085,2.9907063185691145,0.9932996079031492,-1.9974067106659652,1.9974067106659652,2.5467671783073387,co2_8,NLD,True,False,ETHICAL VALUES AND NORMS,scale_1_10,Never justifiable; 2; 3; 4; 5; 6; 7; 8; 9; Always justifiable,1; 2; 3; 4; 5; 6; 7; 8; 9; 10,"Do you think death penalty can always be justified, never be justified, or something in between? Answer on a 10-point scale.",ordered_10pt,ordered_single
NLD_adapter,IND,cross,Q260,"What is your sex, as observed by the interviewer?",single_choice_2,,False,False,2,1692,1692.000000013,0.0692991469141909,0.0024085343272293,0.0096047435260692,0.702569575145371,0.6929063849673933,0.6863275875873573,-0.0065787973800359,False,1,2,,,,,,,,,,co2_8,NLD,True,False,DEMOGRAPHICS,single_choice_2,Male; Female,1; 2,"What is your sex, as observed by the interviewer?",binary_yn,binary
NLD_adapter,IND,cross,Q261,What year were you born?,numeric_open,,True,True,85,1692,1692.000000013,0.7004133427282865,0.3599027627976861,0.1146946852621753,7.8669189178718675,3.974242036513845,2.440571430020877,-1.5336706064929682,False,1995,1982,1985.1652175047889,1983.044946383931,-2.1202711208579785,2.1202711208579785,16.044110090365656,8.159481577983517,-7.88462851238214,7.88462851238214,7.753597360235003,co2_8,NLD,True,False,DEMOGRAPHICS,numeric_open,Year of birth (numeric),numeric,What year were you born?,ordered_85pt,ordered_single
NLD_adapter,IND,cross,Q262,How old are you?,numeric_open,,True,True,81,1692,1692.000000013,0.7755835917231704,0.4244372501292788,0.2066519849874078,9.879554993790192,3.974222925492267,1.8515006770622409,-2.1227222484300263,False,28,32,37.83464873560529,33.751453084031965,-4.083195651573327,4.083195651573327,16.044287956718396,3.115259321224393,-12.929028635494005,12.929028635494005,10.75539094682501,co2_8,NLD,True,False,DEMOGRAPHICS,numeric_open,Age in years (two digits),numeric,How old are you?,ordered_81pt,ordered_single
NLD_adapter,IND,cross,Q275,What is the highest educational level that you have attained?,matrix_single_choice_9,,True,False,9,1689,1690.164865588,0.7257913017983034,0.3762211183962317,0.6627470068245561,6.271258206806596,1.807426592834419,0.438777903357623,-1.368648689476796,False,3,6,3.2824937003272128,6.1191581029774,2.836664402650187,2.836664402650187,2.2001536549706655,0.4175827082430202,-1.7825709467276454,1.7825709467276454,2.8366644026501913,co2_8,NLD,True,False,DEMOGRAPHICS,matrix_single_choice_9,0=Early childhood education (ISCED 0) / no education; 1=Primary education (ISCED 1); 2=Lower secondary education (ISCED 2); 3=Upper secondary education (ISCED 3); 4=Post-secondary non-tertiary education (ISCED 4); 5=Short-cycle tertiary education (ISCED 5); 6=Bachelor or equivalent (ISCED 6); 7=Master or equivalent (ISCED 7); 8=Doctoral or equivalent (ISCED 8); DK/NA/other codes per country,0; 1; 2; 3; 4; 5; 6; 7; 8,What is the highest educational level that you have attained?,ordered_9pt,ordered_single
NLD_adapter,IND,cross,Q288,"On an income scale from 1 to 10, in what group is your household?",scale_1_10,,True,False,10,1665,1669.67664431,0.5162677412263131,0.2365812980421815,0.2900833071496451,4.983033981661996,2.263627001055682,1.1188019943542669,-1.144825006701415,False,5,6,5.462713439669794,6.083209765642023,0.6204963259722289,0.6204963259722289,2.5672744092813446,0.7944513161945757,-1.772823093086769,1.772823093086769,1.6979761584021076,co2_8,NLD,True,False,DEMOGRAPHICS,scale_1_10,Lowest group; 2; 3; 4; 5; 6; 7; 8; 9; Highest group,1; 2; 3; 4; 5; 6; 7; 8; 9; 10,"On an income scale from 1 to 10, in what group is your household?",ordered_10pt,ordered_single
NLD_adapter,IND,cross,Q43,"If this change were to happen, would it be a good thing, a bad thing, or would you not mind: less importance placed on work in our lives?",single_choice_3,patience,True,False,3,1671,1665.995260228,0.8033959258116535,0.3944460272954449,1.0249350050565664,3.517485296485606,0.9350901580358252,0.2892849039785164,-0.6458052540573087,False,3,2,2.2835275090214577,1.946578003485627,-0.3369495055358307,0.3369495055358307,0.8920667004130673,0.2644258134799527,-0.6276408869331147,0.6276408869331147,0.8033959258116534,co2_8,NLD,True,False,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",single_choice_3,Good thing; Don't mind; Bad thing,1; 2; 3,"If this change were to happen, would it be a good thing, a bad thing, or would you not mind: less importance placed on work in our lives?",ordered_3pt,ordered_single
NLD_adapter,IND,cross,Q50,How satisfied are you with the financial situation of your household on a scale from 1 to 10?,scale_1_10,patience,True,False,10,1684,1686.533523836,0.6549730456949512,0.2927288673407632,0.3332286594462017,7.232439861428732,2.212995326891887,0.8579629395289087,-1.3550323873629786,False,8,7,6.433163041937873,6.762664877444897,0.329501835507024,0.329501835507024,2.561592435117007,0.5714272116952217,-1.9901652234217853,1.9901652234217853,1.7134230705542493,co2_8,NLD,True,False,HAPPINESS AND WELL-BEING,scale_1_10,Completely dissatisfied; 2; 3; 4; 5; 6; 7; 8; 9; Completely satisfied,1; 2; 3; 4; 5; 6; 7; 8; 9; 10,How satisfied are you with the financial situation of your household on a scale from 1 to 10?,ordered_10pt,ordered_single
NLD_adapter,IND,cross,Q57,"Generally speaking, would you say that most people can be trusted or that you need to be very careful in dealing with people?",single_choice_2,trust,True,False,2,1668,1672.161432837,0.5343872454920708,0.1535968993974955,0.5711394562892056,1.073471521453233,0.4580956664036372,0.6058826816476709,0.1477870152440337,False,2,1,1.8286022176550591,1.2942149721629883,-0.5343872454920708,0.5343872454920708,0.376856182849873,0.455689063197835,0.078832880347962,0.078832880347962,0.5343872454920708,co2_8,NLD,True,False,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",single_choice_2,Most people can be trusted; Need to be very careful,1; 2,"Generally speaking, would you say that most people can be trusted or that you need to be very careful in dealing with people?",binary_yn,binary
NLD_adapter,IND,cross,Q58,"How much do you trust your family: completely, somewhat, not very much or not at all?",single_choice_4,trust,True,False,4,1691,1690.219818692,0.4916551287030803,0.1522324251401641,0.4520630914865367,1.0391670274659124,0.4664434190706557,0.7060443702905218,0.2396009512198661,False,1,2,1.1689371653049068,1.5837277726083794,0.4147906073034726,0.4147906073034726,0.5053146535651679,0.5031244685808436,-0.0021901849843243,0.0021901849843243,0.5009672645143176,co2_8,NLD,True,False,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",single_choice_4,Trust completely; Trust somewhat; Do not trust very much; Do not trust at all,1; 2; 3; 4,"How much do you trust your family: completely, somewhat, not very much or not at all?",ordered_4pt,ordered_single
